,Loss train,Loss test,R2 train,R2 test,MSE train,MSE test,MAE train,MAE test,MAPE train,MAPE test
1,23.730115106157477,8.18136721944327,0.6505814598674342,0.6580393622660228,8.284465,8.181367,2.2517192,2.2366648,0.1933183,0.19585648
2,9.79779203752623,8.136959896174092,0.6524717123172872,0.6598954770254627,8.239648,8.136959,2.2444613,2.2295704,0.19326413,0.19586161
3,9.798178160564794,8.13695679405112,0.6524718410619958,0.6598956054650034,8.239645,8.136956,2.2444603,2.2295697,0.1932641,0.19586156
4,9.798178000725288,8.136956880848091,0.6524718415140519,0.6598956027974756,8.239645,8.136957,2.2444603,2.2295697,0.19326411,0.19586156
