,Loss train,Loss test,R2 train,R2 test,MSE train,MSE test,MAE train,MAE test,MAPE train,MAPE test
1,2.0917754740623953,0.7999039983893533,0.9664405976190419,0.9666966788462948,0.79489654,0.79990405,0.70440835,0.7074011,0.056803323,0.057210546
2,0.8845413058649849,0.7654818565571404,0.9678370029862521,0.9681298174047699,0.761821,0.7654819,0.68810815,0.6900217,0.057244312,0.057522416
3,0.8323661686216789,0.8286487906802847,0.9649851962894674,0.9654999153386946,0.82936966,0.8286488,0.718976,0.72035176,0.060089894,0.06030207
4,0.8617303811296585,0.740872571354804,0.9688428662827029,0.9691544034358831,0.73799574,0.7408727,0.665009,0.66638035,0.055011258,0.055290412
