,Loss train,Loss test,R2 train,R2 test,MSE train,MSE test,MAE train,MAE test,MAPE train,MAPE test
1,21323115.82693875,24.44423605933565,-0.01749687352659879,-0.017714857261187378,24.100689,24.444237,4.0005236,4.0312915,0.36035088,0.36560103
2,23.930980355318376,24.44423605933565,-0.01749687352659879,-0.017714857261187378,24.100689,24.444237,4.0005236,4.0312915,0.36035088,0.36560103
3,23.930980355318376,24.44423605933565,-0.01749687352659879,-0.017714857261187378,24.100689,24.444237,4.0005236,4.0312915,0.36035088,0.36560103
4,23.930980355318376,24.44423605933565,-0.01749687352659879,-0.017714857261187378,24.100689,24.444237,4.0005236,4.0312915,0.36035088,0.36560103
