,Loss train,Loss test,R2 train,R2 test,MSE train,MSE test,MAE train,MAE test,MAPE train,MAPE test
1,9.383293354520834,8.283240759708905,0.6463682932350104,0.6537813025874648,8.384356,8.28324,2.276786,2.2645037,0.18225414,0.18382815
2,9.169635194674399,8.275217660961511,0.6467045675693361,0.6541166478732459,8.376382,8.275218,2.2755108,2.2632113,0.18216422,0.18373773
3,9.159457485322104,8.072948381758385,0.6548492721423484,0.662570999150017,8.183277,8.072948,2.2434583,2.230438,0.18079072,0.18234514
4,9.225244105865015,8.073481056095915,0.6548273712786494,0.6625487326994717,8.183797,8.073482,2.2435439,2.230526,0.18079638,0.18235098
