,Loss train,Loss test,R2 train,R2 test,MSE train,MSE test,MAE train,MAE test,MAPE train,MAPE test
1,0.9547198504021469,0.06235741671955229,0.9974339572854867,0.9974038024575366,0.060779948,0.062357415,0.19500129,0.19737011,0.015933467,0.016359672
2,0.06468164264888304,0.03748216402241324,0.9984504732128172,0.9984394616249087,0.03670249,0.037482176,0.15016401,0.1514805,0.01251618,0.012866089
3,0.04201626121098494,0.023434074401974096,0.9990242188747327,0.9990243422206636,0.023112599,0.023434078,0.11565548,0.115967676,0.009511979,0.009766456
4,0.032658885819238495,0.022438230377731506,0.9990655853198475,0.9990658033967088,0.022132784,0.022438232,0.11335588,0.11374642,0.009199877,0.009426911
