,Loss train,Loss test,R2 train,R2 test,MSE train,MSE test,MAE train,MAE test,MAPE train,MAPE test
1,0.934604870466409,0.09231692369594256,0.9961311864987871,0.9961564637945736,0.09163771,0.092316926,0.22080962,0.22104849,0.020157365,0.02036416
2,0.15385786277572316,0.08036859247470984,0.9966437241892002,0.996653922496119,0.079497606,0.080368586,0.21918084,0.22026934,0.017231094,0.017507229
3,0.1041909564793574,0.025821364013032963,0.9989268028493974,0.9989249494789716,0.025420021,0.025821367,0.1206917,0.12139191,0.010752968,0.011028078
4,0.08030271000018017,0.028617063695295753,0.9988045047884321,0.9988085528322244,0.028316803,0.028617067,0.13094608,0.13130601,0.011985481,0.0122055
