,Loss train,Loss test,R2 train,R2 test,MSE train,MSE test,MAE train,MAE test,MAPE train,MAPE test
1,24.282043959342968,24.089128326693903,-0.0042185135906738225,-0.002493755737997594,23.782545,24.089128,3.9772587,3.9999847,0.38491446,0.3820733
2,23.882006273091775,24.03876461320039,-0.0012068172774255537,-0.0003978182010175857,23.711222,24.038763,3.971789,3.9960206,0.3806979,0.3779875
3,23.71902860012004,24.029585945961152,-0.00011320372521850253,-1.5838559889624904e-05,23.685316,24.029585,3.969771,3.9952948,0.37749523,0.37489536
4,23.708239232058848,24.029586390391884,-0.00011315347738594106,-1.5857055329249192e-05,23.685316,24.029585,3.969771,3.9952946,0.37749496,0.37489507
