,Loss train,Loss test,R2 train,R2 test,MSE train,MSE test,MAE train,MAE test,MAPE train,MAPE test
1,1.546686418751884,0.23286164180601907,0.9902149303970224,0.9901690298596915,0.23258132,0.23286165,0.37417698,0.37407947,0.030638235,0.030257331
2,0.26045064918041105,0.20156745875233356,0.9914341978759439,0.9914902095427323,0.20360054,0.20156749,0.34609717,0.34442925,0.02729454,0.02703822
3,0.174279131192719,0.10415764130843548,0.9957037479057528,0.9956026649779283,0.10211761,0.104157634,0.24384932,0.24513447,0.0191636,0.019008938
4,0.1348935795331247,0.0717748743979634,0.996984622471206,0.9969698038210236,0.07167251,0.07177486,0.2023861,0.20262769,0.01683952,0.016634764
